"X1","X2","n","Sample_real","quantile_99_9","real_n"
482,"mcr64",6,"zNegative_11",89.7884189932358,NA
482,"tetA13",74,"zNegative_11",179.496739852089,NA
482,"gadph195",17,"zNegative_11",105.058327370762,NA
482,"mphA18",4,"zNegative_11",17.0702477702863,NA
482,"sul22",19,"zNegative_11",234.331413109493,NA
482,"aac3VI23",20,"zNegative_11",43.3275644759138,NA
482,"chuA24",17,"zNegative_11",120.880769045547,NA
482,"eltA73",7,"zNegative_11",100.946481015484,NA
482,"uidA616",10,"zNegative_11",51.0816207588305,NA
482,"dfrA1",12,"zNegative_11",171.576934043566,NA
482,"trpA354",17,"zNegative_11",134.062059371692,NA
482,"stx23291",12,"zNegative_11",78.4426543581793,NA
482,"aggR11",4,"zNegative_11",41.2496354721484,NA
482,"eae111",4,"zNegative_11",23.7304952007239,NA
482,"astA13",2,"zNegative_11",10.8982949359371,NA
482,"aap223",1,"zNegative_11",2.87320121980796,NA
482,"aac6I6",2,"zNegative_11",24.2770971057034,NA
482,"stx2181",1,"zNegative_11",28.4620161784287,NA
482,"aac6I123",1,"zNegative_11",11.3437589734004,NA
482,"aaiC17",2,"zNegative_11",20.0162425863696,NA
482,"Tsp19",5,"zNegative_11",21.8678047948649,NA
482,"bfpF56",1,"zNegative_11",2.97627866533694,NA
482,"ipaH321",4,"zNegative_11",21.2616862461866,NA
482,"estIa94",1,"zNegative_11",7.15894419987053,NA
482,"arpA19",1,"zNegative_11",7.89715486823765,NA
483,"qnrB7",886,"zNegative_12",3932.28470087176,NA
483,"dfrA15",6291,"zNegative_12",45044.3140768821,NA
483,"dfrA243",444,"zNegative_12",3059.13029908572,NA
483,"invE132",205,"zNegative_12",1873.07522286973,NA
483,"aph6I29",428,"zNegative_12",1564.71149082057,NA
483,"dfrA369",596,"zNegative_12",8679.36043701556,NA
483,"bfpA82",194,"zNegative_12",1344.94106231646,NA
483,"tetA13",58,"zNegative_12",179.496739852089,NA
483,"mcr28",276,"zNegative_12",3302.48592248652,NA
483,"sul336",83,"zNegative_12",651.156032356883,NA
483,"sul15",68,"zNegative_12",406.852140513735,NA
483,"eae6271",44,"zNegative_12",513.949347429163,NA
483,"ant2Ia1",45,"zNegative_12",225.708178159779,NA
483,"dfrA58",132,"zNegative_12",570.011106605434,NA
483,"trpA354",22,"zNegative_12",134.062059371692,NA
483,"stx1301",35,"zNegative_12",383.16671651034,NA
483,"tetB43",16,"zNegative_12",186.174284143104,NA
483,"ipaH921",155,"zNegative_12",892.457127114583,NA
483,"aac3VI23",9,"zNegative_12",43.3275644759138,NA
483,"dfrA1",16,"zNegative_12",171.576934043566,NA
483,"eltA73",10,"zNegative_12",100.946481015484,NA
483,"aadA57",12,"zNegative_12",23.5136927375065,NA
483,"aaiC47",1,"zNegative_12",13.6202465566286,NA
483,"sul22",23,"zNegative_12",234.331413109493,NA
483,"uidA616",11,"zNegative_12",51.0816207588305,NA
483,"stx2181",3,"zNegative_12",28.4620161784287,NA
483,"chuA24",20,"zNegative_12",120.880769045547,NA
483,"yjaA12",15,"zNegative_12",194.115628268021,NA
483,"aac6I6",4,"zNegative_12",24.2770971057034,NA
483,"gadph195",12,"zNegative_12",105.058327370762,NA
483,"ipaH321",5,"zNegative_12",21.2616862461866,NA
483,"aafA83",1,"zNegative_12",1,NA
483,"eltB12",1,"zNegative_12",4.11448275856325,NA
483,"stx11581",5,"zNegative_12",41.8241822416477,NA
483,"tetM34",1,"zNegative_12",19.905700783891,NA
483,"stx23291",7,"zNegative_12",78.4426543581793,NA
483,"mphA18",3,"zNegative_12",17.0702477702863,NA
483,"Tsp19",1,"zNegative_12",21.8678047948649,NA
483,"mcr64",4,"zNegative_12",89.7884189932358,NA
483,"aac6I123",1,"zNegative_12",11.3437589734004,NA
483,"aac3II63",1,"zNegative_12",3.768131939875,NA
483,"aadA21",1,"zNegative_12",9.14218305826812,NA
483,"astA13",1,"zNegative_12",10.8982949359371,NA
483,"eae111",1,"zNegative_12",23.7304952007239,NA
483,"aaiC17",2,"zNegative_12",20.0162425863696,NA
484,"dfrA369",678,"zNegative_13",8679.36043701556,NA
484,"dfrA243",489,"zNegative_13",3059.13029908572,NA
484,"aadA57",8,"zNegative_13",23.5136927375065,NA
484,"dfrA15",6629,"zNegative_13",45044.3140768821,NA
484,"bfpA82",210,"zNegative_13",1344.94106231646,NA
484,"tetA13",76,"zNegative_13",179.496739852089,NA
484,"qnrB7",989,"zNegative_13",3932.28470087176,NA
484,"dfrA58",167,"zNegative_13",570.011106605434,NA
484,"eae6271",35,"zNegative_13",513.949347429163,NA
484,"mcr28",271,"zNegative_13",3302.48592248652,NA
484,"invE132",163,"zNegative_13",1873.07522286973,NA
484,"sul15",96,"zNegative_13",406.852140513735,NA
484,"ipaH921",142,"zNegative_13",892.457127114583,NA
484,"aph6I29",510,"zNegative_13",1564.71149082057,NA
484,"mcr64",6,"zNegative_13",89.7884189932358,NA
484,"trpA354",21,"zNegative_13",134.062059371692,NA
484,"ant2Ia1",46,"zNegative_13",225.708178159779,NA
484,"stx1301",34,"zNegative_13",383.16671651034,NA
484,"dfrA1",11,"zNegative_13",171.576934043566,NA
484,"tetB43",19,"zNegative_13",186.174284143104,NA
484,"chuA24",23,"zNegative_13",120.880769045547,NA
484,"sul336",64,"zNegative_13",651.156032356883,NA
484,"eltA73",21,"zNegative_13",100.946481015484,NA
484,"yjaA12",19,"zNegative_13",194.115628268021,NA
484,"bfpF56",1,"zNegative_13",2.97627866533694,NA
484,"aac3VI23",15,"zNegative_13",43.3275644759138,NA
484,"Tsp19",4,"zNegative_13",21.8678047948649,NA
484,"gadph195",22,"zNegative_13",105.058327370762,NA
484,"stx23291",4,"zNegative_13",78.4426543581793,NA
484,"eae111",3,"zNegative_13",23.7304952007239,NA
484,"sul22",21,"zNegative_13",234.331413109493,NA
484,"uidA616",14,"zNegative_13",51.0816207588305,NA
484,"stx11581",2,"zNegative_13",41.8241822416477,NA
484,"stx2181",6,"zNegative_13",28.4620161784287,NA
484,"tetM34",2,"zNegative_13",19.905700783891,NA
484,"aac6I6",3,"zNegative_13",24.2770971057034,NA
484,"aac3II63",1,"zNegative_13",3.768131939875,NA
484,"mphA18",1,"zNegative_13",17.0702477702863,NA
484,"aaiC17",1,"zNegative_13",20.0162425863696,NA
484,"astA13",4,"zNegative_13",10.8982949359371,NA
484,"aggR11",1,"zNegative_13",41.2496354721484,NA
484,"ipaH321",2,"zNegative_13",21.2616862461866,NA
484,"aadA1",1,"zNegative_13",14.1571352863536,NA
484,"eltA4510",1,"zNegative_13",6.28783638827619,NA
485,"dfrA15",4749,"zNegative_14",45044.3140768821,NA
485,"trpA354",17,"zNegative_14",134.062059371692,NA
485,"qnrB7",621,"zNegative_14",3932.28470087176,NA
485,"tetA13",42,"zNegative_14",179.496739852089,NA
485,"sul336",58,"zNegative_14",651.156032356883,NA
485,"dfrA369",552,"zNegative_14",8679.36043701556,NA
485,"eae6271",36,"zNegative_14",513.949347429163,NA
485,"aph6I29",289,"zNegative_14",1564.71149082057,NA
485,"dfrA243",359,"zNegative_14",3059.13029908572,NA
485,"dfrA58",102,"zNegative_14",570.011106605434,NA
485,"mcr28",213,"zNegative_14",3302.48592248652,NA
485,"stx2181",2,"zNegative_14",28.4620161784287,NA
485,"gadph195",4,"zNegative_14",105.058327370762,NA
485,"sul15",76,"zNegative_14",406.852140513735,NA
485,"invE132",137,"zNegative_14",1873.07522286973,NA
485,"stx1301",33,"zNegative_14",383.16671651034,NA
485,"ant2Ia1",28,"zNegative_14",225.708178159779,NA
485,"ipaH921",105,"zNegative_14",892.457127114583,NA
485,"bfpA82",135,"zNegative_14",1344.94106231646,NA
485,"uidA616",11,"zNegative_14",51.0816207588305,NA
485,"sul22",20,"zNegative_14",234.331413109493,NA
485,"eltA73",11,"zNegative_14",100.946481015484,NA
485,"chuA24",17,"zNegative_14",120.880769045547,NA
485,"tetB43",18,"zNegative_14",186.174284143104,NA
485,"yjaA12",19,"zNegative_14",194.115628268021,NA
485,"aadA57",8,"zNegative_14",23.5136927375065,NA
485,"aac3VI23",13,"zNegative_14",43.3275644759138,NA
485,"aadA1",2,"zNegative_14",14.1571352863536,NA
485,"mcr64",5,"zNegative_14",89.7884189932358,NA
485,"dfrA1",6,"zNegative_14",171.576934043566,NA
485,"aaiC17",1,"zNegative_14",20.0162425863696,NA
485,"tetM34",4,"zNegative_14",19.905700783891,NA
485,"stx11581",3,"zNegative_14",41.8241822416477,NA
485,"eae111",6,"zNegative_14",23.7304952007239,NA
485,"aac6I6",2,"zNegative_14",24.2770971057034,NA
485,"astA13",2,"zNegative_14",10.8982949359371,NA
485,"ipaH321",4,"zNegative_14",21.2616862461866,NA
485,"stx23291",4,"zNegative_14",78.4426543581793,NA
485,"Tsp19",2,"zNegative_14",21.8678047948649,NA
485,"aggR11",1,"zNegative_14",41.2496354721484,NA
485,"mphA18",2,"zNegative_14",17.0702477702863,NA
485,"aac6I123",1,"zNegative_14",11.3437589734004,NA
485,"qnrS1",1,"zNegative_14",7.41224995740564,NA
486,"dfrA369",613,"zNegative_15",8679.36043701556,NA
486,"dfrA15",5011,"zNegative_15",45044.3140768821,NA
486,"aadA57",7,"zNegative_15",23.5136927375065,NA
486,"eae6271",39,"zNegative_15",513.949347429163,NA
486,"qnrB7",744,"zNegative_15",3932.28470087176,NA
486,"dfrA243",420,"zNegative_15",3059.13029908572,NA
486,"mcr28",237,"zNegative_15",3302.48592248652,NA
486,"aph6I29",314,"zNegative_15",1564.71149082057,NA
486,"invE132",171,"zNegative_15",1873.07522286973,NA
486,"stx1301",33,"zNegative_15",383.16671651034,NA
486,"ipaH921",128,"zNegative_15",892.457127114583,NA
486,"aaiC17",3,"zNegative_15",20.0162425863696,NA
486,"bfpA82",187,"zNegative_15",1344.94106231646,NA
486,"tetA13",62,"zNegative_15",179.496739852089,NA
486,"dfrA58",116,"zNegative_15",570.011106605434,NA
486,"sul22",24,"zNegative_15",234.331413109493,NA
486,"ant2Ia1",40,"zNegative_15",225.708178159779,NA
486,"tetB43",20,"zNegative_15",186.174284143104,NA
486,"yjaA12",13,"zNegative_15",194.115628268021,NA
486,"aac3VI23",14,"zNegative_15",43.3275644759138,NA
486,"sul336",79,"zNegative_15",651.156032356883,NA
486,"ipaH321",4,"zNegative_15",21.2616862461866,NA
486,"sul15",52,"zNegative_15",406.852140513735,NA
486,"gadph195",16,"zNegative_15",105.058327370762,NA
486,"mcr64",4,"zNegative_15",89.7884189932358,NA
486,"aac6I6",3,"zNegative_15",24.2770971057034,NA
486,"aap223",1,"zNegative_15",2.87320121980796,NA
486,"tetM34",1,"zNegative_15",19.905700783891,NA
486,"stx23291",8,"zNegative_15",78.4426543581793,NA
486,"eae111",2,"zNegative_15",23.7304952007239,NA
486,"chuA24",16,"zNegative_15",120.880769045547,NA
486,"eltA73",15,"zNegative_15",100.946481015484,NA
486,"uidA616",5,"zNegative_15",51.0816207588305,NA
486,"estIa94",1,"zNegative_15",7.15894419987053,NA
486,"trpA354",12,"zNegative_15",134.062059371692,NA
486,"aggR11",2,"zNegative_15",41.2496354721484,NA
486,"aac3II63",2,"zNegative_15",3.768131939875,NA
486,"aadA1",1,"zNegative_15",14.1571352863536,NA
486,"qnrS1",1,"zNegative_15",7.41224995740564,NA
486,"dfrA1",8,"zNegative_15",171.576934043566,NA
486,"stx2181",3,"zNegative_15",28.4620161784287,NA
486,"stx11581",4,"zNegative_15",41.8241822416477,NA
486,"mphA18",2,"zNegative_15",17.0702477702863,NA
486,"bfpF56",1,"zNegative_15",2.97627866533694,NA
487,"dfrA15",6576,"zNegative_16",45044.3140768821,NA
487,"invE132",177,"zNegative_16",1873.07522286973,NA
487,"aadA57",9,"zNegative_16",23.5136927375065,NA
487,"qnrB7",916,"zNegative_16",3932.28470087176,NA
487,"ant2Ia1",66,"zNegative_16",225.708178159779,NA
487,"mcr28",340,"zNegative_16",3302.48592248652,NA
487,"dfrA369",677,"zNegative_16",8679.36043701556,NA
487,"aaiC17",1,"zNegative_16",20.0162425863696,NA
487,"aph6I29",463,"zNegative_16",1564.71149082057,NA
487,"sul336",90,"zNegative_16",651.156032356883,NA
487,"dfrA243",531,"zNegative_16",3059.13029908572,NA
487,"eltA73",14,"zNegative_16",100.946481015484,NA
487,"dfrA58",150,"zNegative_16",570.011106605434,NA
487,"tetA13",79,"zNegative_16",179.496739852089,NA
487,"tetB43",33,"zNegative_16",186.174284143104,NA
487,"sul15",85,"zNegative_16",406.852140513735,NA
487,"ipaH921",179,"zNegative_16",892.457127114583,NA
487,"bfpA82",174,"zNegative_16",1344.94106231646,NA
487,"aac6I6",6,"zNegative_16",24.2770971057034,NA
487,"sul22",22,"zNegative_16",234.331413109493,NA
487,"eae6271",34,"zNegative_16",513.949347429163,NA
487,"yjaA12",18,"zNegative_16",194.115628268021,NA
487,"stx1301",41,"zNegative_16",383.16671651034,NA
487,"Tsp19",3,"zNegative_16",21.8678047948649,NA
487,"aac3VI23",19,"zNegative_16",43.3275644759138,NA
487,"stx11581",4,"zNegative_16",41.8241822416477,NA
487,"chuA24",29,"zNegative_16",120.880769045547,NA
487,"trpA354",17,"zNegative_16",134.062059371692,NA
487,"gadph195",15,"zNegative_16",105.058327370762,NA
487,"mcr64",6,"zNegative_16",89.7884189932358,NA
487,"uidA616",9,"zNegative_16",51.0816207588305,NA
487,"ipaH321",7,"zNegative_16",21.2616862461866,NA
487,"mphA18",4,"zNegative_16",17.0702477702863,NA
487,"dfrA1",9,"zNegative_16",171.576934043566,NA
487,"eae111",4,"zNegative_16",23.7304952007239,NA
487,"stx2181",2,"zNegative_16",28.4620161784287,NA
487,"astA13",3,"zNegative_16",10.8982949359371,NA
487,"aadA1",2,"zNegative_16",14.1571352863536,NA
487,"stx23291",2,"zNegative_16",78.4426543581793,NA
488,"qnrB7",838,"zNegative_17",3932.28470087176,NA
488,"dfrA369",586,"zNegative_17",8679.36043701556,NA
488,"aph6I29",414,"zNegative_17",1564.71149082057,NA
488,"dfrA15",6056,"zNegative_17",45044.3140768821,NA
488,"dfrA243",483,"zNegative_17",3059.13029908572,NA
488,"stx1301",35,"zNegative_17",383.16671651034,NA
488,"mcr28",260,"zNegative_17",3302.48592248652,NA
488,"eltA73",11,"zNegative_17",100.946481015484,NA
488,"ipaH921",126,"zNegative_17",892.457127114583,NA
488,"ant2Ia1",34,"zNegative_17",225.708178159779,NA
488,"yjaA12",20,"zNegative_17",194.115628268021,NA
488,"sul336",67,"zNegative_17",651.156032356883,NA
488,"sul15",86,"zNegative_17",406.852140513735,NA
488,"dfrA58",142,"zNegative_17",570.011106605434,NA
488,"gadph195",15,"zNegative_17",105.058327370762,NA
488,"tetB43",27,"zNegative_17",186.174284143104,NA
488,"invE132",153,"zNegative_17",1873.07522286973,NA
488,"bfpA82",164,"zNegative_17",1344.94106231646,NA
488,"sul22",24,"zNegative_17",234.331413109493,NA
488,"tetA13",73,"zNegative_17",179.496739852089,NA
488,"aadA57",6,"zNegative_17",23.5136927375065,NA
488,"chuA24",14,"zNegative_17",120.880769045547,NA
488,"eae6271",36,"zNegative_17",513.949347429163,NA
488,"trpA354",18,"zNegative_17",134.062059371692,NA
488,"mphA18",3,"zNegative_17",17.0702477702863,NA
488,"bfpF105",2,"zNegative_17",2.84048617445339,NA
488,"Tsp19",3,"zNegative_17",21.8678047948649,NA
488,"stx2181",1,"zNegative_17",28.4620161784287,NA
488,"stx11581",2,"zNegative_17",41.8241822416477,NA
488,"tetM34",1,"zNegative_17",19.905700783891,NA
488,"aac3VI23",21,"zNegative_17",43.3275644759138,NA
488,"aggR11",5,"zNegative_17",41.2496354721484,NA
488,"aac6I123",2,"zNegative_17",11.3437589734004,NA
488,"stx23291",5,"zNegative_17",78.4426543581793,NA
488,"mcr64",6,"zNegative_17",89.7884189932358,NA
488,"dfrA1",6,"zNegative_17",171.576934043566,NA
488,"uidA616",8,"zNegative_17",51.0816207588305,NA
488,"eae111",1,"zNegative_17",23.7304952007239,NA
488,"ipaH321",7,"zNegative_17",21.2616862461866,NA
488,"aac6I6",3,"zNegative_17",24.2770971057034,NA
488,"aaiC47",2,"zNegative_17",13.6202465566286,NA
488,"aadA1",1,"zNegative_17",14.1571352863536,NA
488,"bfpF56",1,"zNegative_17",2.97627866533694,NA
488,"aaiC17",2,"zNegative_17",20.0162425863696,NA
488,"astA13",1,"zNegative_17",10.8982949359371,NA
489,"dfrA15",5717,"zNegative_18",45044.3140768821,NA
489,"tetA13",64,"zNegative_18",179.496739852089,NA
489,"dfrA369",571,"zNegative_18",8679.36043701556,NA
489,"qnrB7",804,"zNegative_18",3932.28470087176,NA
489,"bfpA82",136,"zNegative_18",1344.94106231646,NA
489,"stx23291",14,"zNegative_18",78.4426543581793,NA
489,"ipaH921",131,"zNegative_18",892.457127114583,NA
489,"sul15",69,"zNegative_18",406.852140513735,NA
489,"dfrA1",9,"zNegative_18",171.576934043566,NA
489,"aph6I29",373,"zNegative_18",1564.71149082057,NA
489,"dfrA243",422,"zNegative_18",3059.13029908572,NA
489,"sul336",58,"zNegative_18",651.156032356883,NA
489,"yjaA12",22,"zNegative_18",194.115628268021,NA
489,"eae6271",48,"zNegative_18",513.949347429163,NA
489,"chuA24",18,"zNegative_18",120.880769045547,NA
489,"mcr28",235,"zNegative_18",3302.48592248652,NA
489,"trpA354",20,"zNegative_18",134.062059371692,NA
489,"dfrA58",116,"zNegative_18",570.011106605434,NA
489,"invE132",143,"zNegative_18",1873.07522286973,NA
489,"aac3VI23",17,"zNegative_18",43.3275644759138,NA
489,"stx1301",30,"zNegative_18",383.16671651034,NA
489,"tetM34",2,"zNegative_18",19.905700783891,NA
489,"tetB43",24,"zNegative_18",186.174284143104,NA
489,"aadA57",4,"zNegative_18",23.5136927375065,NA
489,"eltA73",20,"zNegative_18",100.946481015484,NA
489,"sul22",20,"zNegative_18",234.331413109493,NA
489,"ant2Ia1",46,"zNegative_18",225.708178159779,NA
489,"aac3II63",1,"zNegative_18",3.768131939875,NA
489,"aggR11",2,"zNegative_18",41.2496354721484,NA
489,"uidA616",5,"zNegative_18",51.0816207588305,NA
489,"ipaH321",3,"zNegative_18",21.2616862461866,NA
489,"aap223",1,"zNegative_18",2.87320121980796,NA
489,"Tsp19",5,"zNegative_18",21.8678047948649,NA
489,"aac6I6",2,"zNegative_18",24.2770971057034,NA
489,"eae111",3,"zNegative_18",23.7304952007239,NA
489,"gadph195",15,"zNegative_18",105.058327370762,NA
489,"aac6I123",1,"zNegative_18",11.3437589734004,NA
489,"stx11581",5,"zNegative_18",41.8241822416477,NA
489,"mphA18",5,"zNegative_18",17.0702477702863,NA
489,"mcr64",3,"zNegative_18",89.7884189932358,NA
489,"arpA19",2,"zNegative_18",7.89715486823765,NA
489,"astA13",1,"zNegative_18",10.8982949359371,NA
489,"aafA83",1,"zNegative_18",1,NA
489,"bfpF56",1,"zNegative_18",2.97627866533694,NA
489,"ermB1",1,"zNegative_18",9.18421024727134,NA
490,"dfrA15",5383,"zNegative_19",45044.3140768821,NA
490,"bfpA82",152,"zNegative_19",1344.94106231646,NA
490,"dfrA243",408,"zNegative_19",3059.13029908572,NA
490,"mcr28",234,"zNegative_19",3302.48592248652,NA
490,"qnrB7",657,"zNegative_19",3932.28470087176,NA
490,"dfrA58",103,"zNegative_19",570.011106605434,NA
490,"eltA73",13,"zNegative_19",100.946481015484,NA
490,"aac6I6",2,"zNegative_19",24.2770971057034,NA
490,"dfrA369",551,"zNegative_19",8679.36043701556,NA
490,"tetB43",21,"zNegative_19",186.174284143104,NA
490,"invE132",162,"zNegative_19",1873.07522286973,NA
490,"ipaH921",131,"zNegative_19",892.457127114583,NA
490,"aph6I29",353,"zNegative_19",1564.71149082057,NA
490,"sul336",60,"zNegative_19",651.156032356883,NA
490,"sul15",68,"zNegative_19",406.852140513735,NA
490,"mcr64",4,"zNegative_19",89.7884189932358,NA
490,"stx1301",35,"zNegative_19",383.16671651034,NA
490,"yjaA12",18,"zNegative_19",194.115628268021,NA
490,"dfrA1",14,"zNegative_19",171.576934043566,NA
490,"tetA13",58,"zNegative_19",179.496739852089,NA
490,"ant2Ia1",37,"zNegative_19",225.708178159779,NA
490,"stx2181",2,"zNegative_19",28.4620161784287,NA
490,"eae6271",36,"zNegative_19",513.949347429163,NA
490,"trpA354",14,"zNegative_19",134.062059371692,NA
490,"sul22",15,"zNegative_19",234.331413109493,NA
490,"aadA57",5,"zNegative_19",23.5136927375065,NA
490,"gadph195",15,"zNegative_19",105.058327370762,NA
490,"chuA24",23,"zNegative_19",120.880769045547,NA
490,"aac3VI23",12,"zNegative_19",43.3275644759138,NA
490,"tetM34",3,"zNegative_19",19.905700783891,NA
490,"aggR11",5,"zNegative_19",41.2496354721484,NA
490,"Tsp19",3,"zNegative_19",21.8678047948649,NA
490,"ipaH321",8,"zNegative_19",21.2616862461866,NA
490,"aac6I123",2,"zNegative_19",11.3437589734004,NA
490,"mphA18",4,"zNegative_19",17.0702477702863,NA
490,"uidA616",3,"zNegative_19",51.0816207588305,NA
490,"stx23291",4,"zNegative_19",78.4426543581793,NA
490,"stx11581",5,"zNegative_19",41.8241822416477,NA
490,"aaiC17",2,"zNegative_19",20.0162425863696,NA
491,"dfrA15",6361,"zNegative_20",45044.3140768821,NA
491,"dfrA243",449,"zNegative_20",3059.13029908572,NA
491,"invE132",158,"zNegative_20",1873.07522286973,NA
491,"aac3VI23",11,"zNegative_20",43.3275644759138,NA
491,"aph6I29",445,"zNegative_20",1564.71149082057,NA
491,"qnrB7",869,"zNegative_20",3932.28470087176,NA
491,"mcr28",265,"zNegative_20",3302.48592248652,NA
491,"dfrA369",667,"zNegative_20",8679.36043701556,NA
491,"sul22",24,"zNegative_20",234.331413109493,NA
491,"dfrA58",146,"zNegative_20",570.011106605434,NA
491,"bfpA82",183,"zNegative_20",1344.94106231646,NA
491,"tetB43",33,"zNegative_20",186.174284143104,NA
491,"dfrA1",10,"zNegative_20",171.576934043566,NA
491,"aadA1",1,"zNegative_20",14.1571352863536,NA
491,"yjaA12",22,"zNegative_20",194.115628268021,NA
491,"tetA13",89,"zNegative_20",179.496739852089,NA
491,"ipaH921",152,"zNegative_20",892.457127114583,NA
491,"sul15",83,"zNegative_20",406.852140513735,NA
491,"stx1301",40,"zNegative_20",383.16671651034,NA
491,"uidA616",13,"zNegative_20",51.0816207588305,NA
491,"chuA24",23,"zNegative_20",120.880769045547,NA
491,"eltA73",11,"zNegative_20",100.946481015484,NA
491,"ant2Ia1",47,"zNegative_20",225.708178159779,NA
491,"sul336",68,"zNegative_20",651.156032356883,NA
491,"trpA354",12,"zNegative_20",134.062059371692,NA
491,"eae6271",49,"zNegative_20",513.949347429163,NA
491,"gadph195",19,"zNegative_20",105.058327370762,NA
491,"aadA57",11,"zNegative_20",23.5136927375065,NA
491,"ipaH321",3,"zNegative_20",21.2616862461866,NA
491,"stx23291",9,"zNegative_20",78.4426543581793,NA
491,"stx11581",5,"zNegative_20",41.8241822416477,NA
491,"stx2181",4,"zNegative_20",28.4620161784287,NA
491,"astA13",3,"zNegative_20",10.8982949359371,NA
491,"aac6I6",6,"zNegative_20",24.2770971057034,NA
491,"Tsp19",3,"zNegative_20",21.8678047948649,NA
491,"mphA18",1,"zNegative_20",17.0702477702863,NA
491,"eae111",2,"zNegative_20",23.7304952007239,NA
491,"mcr64",4,"zNegative_20",89.7884189932358,NA
491,"aggR11",1,"zNegative_20",41.2496354721484,NA
491,"aadA21",1,"zNegative_20",9.14218305826812,NA
491,"aap223",2,"zNegative_20",2.87320121980796,NA
491,"aac3II63",1,"zNegative_20",3.768131939875,NA
492,"dfrA15",7467,"zNegative_21",45044.3140768821,NA
492,"qnrB7",1062,"zNegative_21",3932.28470087176,NA
492,"aph6I29",528,"zNegative_21",1564.71149082057,NA
492,"dfrA243",541,"zNegative_21",3059.13029908572,NA
492,"dfrA369",777,"zNegative_21",8679.36043701556,NA
492,"sul15",122,"zNegative_21",406.852140513735,NA
492,"stx23291",10,"zNegative_21",78.4426543581793,NA
492,"dfrA1",20,"zNegative_21",171.576934043566,NA
492,"stx1301",49,"zNegative_21",383.16671651034,NA
492,"invE132",200,"zNegative_21",1873.07522286973,NA
492,"ipaH921",187,"zNegative_21",892.457127114583,NA
492,"mcr28",308,"zNegative_21",3302.48592248652,NA
492,"eltA73",18,"zNegative_21",100.946481015484,NA
492,"gadph195",16,"zNegative_21",105.058327370762,NA
492,"sul22",24,"zNegative_21",234.331413109493,NA
492,"yjaA12",29,"zNegative_21",194.115628268021,NA
492,"astA13",3,"zNegative_21",10.8982949359371,NA
492,"tetA13",72,"zNegative_21",179.496739852089,NA
492,"aac3VI23",14,"zNegative_21",43.3275644759138,NA
492,"bfpA82",203,"zNegative_21",1344.94106231646,NA
492,"tetB43",28,"zNegative_21",186.174284143104,NA
492,"dfrA58",193,"zNegative_21",570.011106605434,NA
492,"ant2Ia1",59,"zNegative_21",225.708178159779,NA
492,"stx11581",4,"zNegative_21",41.8241822416477,NA
492,"eae6271",50,"zNegative_21",513.949347429163,NA
492,"sul336",94,"zNegative_21",651.156032356883,NA
492,"uidA616",14,"zNegative_21",51.0816207588305,NA
492,"aadA57",10,"zNegative_21",23.5136927375065,NA
492,"trpA354",27,"zNegative_21",134.062059371692,NA
492,"chuA24",27,"zNegative_21",120.880769045547,NA
492,"ipaH321",4,"zNegative_21",21.2616862461866,NA
492,"mcr64",10,"zNegative_21",89.7884189932358,NA
492,"mphA18",2,"zNegative_21",17.0702477702863,NA
492,"stx2181",3,"zNegative_21",28.4620161784287,NA
492,"aggR11",1,"zNegative_21",41.2496354721484,NA
492,"aac3II63",2,"zNegative_21",3.768131939875,NA
492,"aap223",1,"zNegative_21",2.87320121980796,NA
492,"aac6I6",2,"zNegative_21",24.2770971057034,NA
492,"Tsp19",2,"zNegative_21",21.8678047948649,NA
492,"eae111",1,"zNegative_21",23.7304952007239,NA
492,"bfpF105",1,"zNegative_21",2.84048617445339,NA
492,"tetM34",1,"zNegative_21",19.905700783891,NA
493,"dfrA15",9118,"zNegative_22",45044.3140768821,NA
493,"dfrA58",207,"zNegative_22",570.011106605434,NA
493,"invE132",269,"zNegative_22",1873.07522286973,NA
493,"dfrA369",959,"zNegative_22",8679.36043701556,NA
493,"qnrB7",1237,"zNegative_22",3932.28470087176,NA
493,"aph6I29",632,"zNegative_22",1564.71149082057,NA
493,"bfpA82",260,"zNegative_22",1344.94106231646,NA
493,"dfrA243",622,"zNegative_22",3059.13029908572,NA
493,"sul15",133,"zNegative_22",406.852140513735,NA
493,"mcr28",406,"zNegative_22",3302.48592248652,NA
493,"sul336",108,"zNegative_22",651.156032356883,NA
493,"sul22",26,"zNegative_22",234.331413109493,NA
493,"tetA13",93,"zNegative_22",179.496739852089,NA
493,"eae6271",64,"zNegative_22",513.949347429163,NA
493,"ipaH921",210,"zNegative_22",892.457127114583,NA
493,"gadph195",27,"zNegative_22",105.058327370762,NA
493,"chuA24",46,"zNegative_22",120.880769045547,NA
493,"tetB43",38,"zNegative_22",186.174284143104,NA
493,"aadA57",12,"zNegative_22",23.5136927375065,NA
493,"aac3VI23",19,"zNegative_22",43.3275644759138,NA
493,"stx1301",65,"zNegative_22",383.16671651034,NA
493,"ant2Ia1",71,"zNegative_22",225.708178159779,NA
493,"yjaA12",27,"zNegative_22",194.115628268021,NA
493,"Tsp19",9,"zNegative_22",21.8678047948649,NA
493,"eltA73",13,"zNegative_22",100.946481015484,NA
493,"stx23291",12,"zNegative_22",78.4426543581793,NA
493,"trpA354",26,"zNegative_22",134.062059371692,NA
493,"aadA1",3,"zNegative_22",14.1571352863536,NA
493,"uidA616",12,"zNegative_22",51.0816207588305,NA
